id|name|review_count|useful|funny|cool
_VPWXIDg45tNxY9tNHlrcQ|Zack M.|2|5|0|0
EgR6j-eD9rOzjJLorY_5aw|Rabid B.|2|140|125|70
H7Zbhia9o0nKRN8emaF2Vg|Travis K.|1|6|6|4
p3SDtQJNFPfnIzN2ziNlgA|Jim L.|6|20|10|14
uGSlhVGN_bBjPJUUwiMtTQ|Jody S.|2|13|4|5
Sq4f9Po4v_IHxi2oEBVSJw|Mia F.|1|25|23|10
57nvRawPGVvf5GpUgTdh2Q|Rob M.|1|25|12|24
k8vhKPvVgKa4M7UkQYwg-w|Jack M.|6|786|711|552
GbP4tbtlNlDZf1Pe3wEmkA|Janet E.|1|1|0|0
-aCCgPpIkAIslHydMKZjFA|Benjamin V.|3|2|1|3
xFg4ArkB-sgepXvHeYjOtw|Galya T.|2|9|1|0
JYDVoFrHk1CHGOCCo7TsJQ|Jacqueline S.|1|71|18|35
TnvayOTx4hObOo0LYIpHhA|Kate G.|1|6|0|7
517IPHphGT74dEk1w63M7A|Yaocheng L.|1|2|1|3
h38iCgtBBGBRAVFHhcbAug|Gina C.|2|25|3|15
Md39tg3Kgs446T9OrypsCg|Jody W.|1|21|2|1
eFdipCdhU8rCyhj3DKcwJQ|Amanda V.|1|20|1|4
WJRSqMH9UP9akrzxXNThfw|Mike M.|1|1|0|0
r4XAPY-sCQXesK3Hw5rKwQ|Emily H.|1|0|0|0
l7UKQ6DmtkwnJwUsV7KF8A|Peter L.|1|1|1|0
BY6vX8ZnoG7al0B9PiN5Fw|Erik D.|1|23|6|10
XHrKXZQXWdMFEKrlxdarVw|Dan N.|2|183|76|82
e9giazpDciHZN1kFF41p1g|S. P.|2|6|0|0
yAJu8p1Rf40MV5FAKKF79Q|Robin B.|1|92|47|32
sjmwWTxnApV9OC26JsrnmA|Andrea A.|1|0|0|0
zoXqT7R39ooBQUxb04JTKA|Sushi X.|4|34|33|14
sgpJ3NC1_XS6fKpLOu7hxA|Jason N.|4|61|16|28
5WiXMnnTyDkSt071-RWnQQ|Michael B.|1|4|1|1
whmKFnSSA_s6VSDB_aRpMg|Ren M.|1|0|0|0
V4ckagNX9MzhN4xBVKW2sg|John R.|2|49|17|26
NJf57S72FLF3alXPFd7PjA|areia s.|3|8|3|6
-xLcdovlNPPX22nfCKC2lw|Raif H.|1|0|1|0
9SV9pewzUtdLUCCAhv2djw|Simon O.|1|19|4|7
Hel88eksyKTLAP1Qfy4I7A|Jon D.|1|3|3|0
Gy3FuIew1HG_KdkKDPBqlg|Philip C.|2|17|22|7
GF8nVcQbFg_lJRLMoegSYQ|Steven N.|2|53|22|13
lT0jFHCIloX3bnF5eu0ERg|Mikey I.|2|593|292|361
zBWePZiBcAJxvb3MKYqFRw|Caitlin W.|5|39|7|17
w0yV8aE6ROzWixLOpu1njg|Amanda P.|2|391|59|163
GmKC7H7w-egvATrz9zF6fA|S S.|1|40|2|6
dKtWXGAjQn-bSLP31ZmG5g|A.J. B.|1|0|0|0
g_xJ1HfGXzIzIbqlRQq5vQ|Kerri S.|2|13|2|0
nY8WloADouz3I0AALryXUg|Ashley K.|3|17|6|6
2J3_whSoYhyjhqbRjkA0sQ|C H.|1|11|7|4
ONM_0pEx_M3covVFKe5F3w|Randy H.|2|9|0|1
9TSdWVnNlheJhiTLBcoflQ|Steven A.|1|38|35|21
Lm8PsCDKbbTjkPtxGPge4A|JoEllen H.|1|1|1|1
OQYxCxl3085ZEyFRKpnpMQ|Alexandra Y.|1|1|0|0
96HrYf0p_4chq2Vx4t5esA|Emlyn A.|4|38|21|17
Mere0_uEOiC6yGPasep9HQ|Robert M.|1|306|114|95
fgzn8U3A_XnkvumO9BtGwQ|Ivan P.|1|1|1|1
iMw87KH5WvvVspWC3lARZQ|Jessica X.|1|6|0|0
KdjIgZEQcQ-LlZ_aaAS-zA|L.M D.|2|11|3|2
3XuxSvex3zN7IznwCmH5EA|Alexis J.|9|199|79|106
AN3yOe41hxct40U-_V2aXA|Andy G.|4|40|5|19
F6MPrQ5oxQL2Wq1v5ENDzA|Robert S.|8|100|16|28
MyN0Tr_wpXT3l9e-dPirHQ|Kupkake K.|1|42|7|14
eiGe9iqx1rv8iy5dnX3jWw|Moye I.|2|536|434|440
XeooYgC_QKTzyEjvwVH7kA|Amanda L.|3|30|2|3
j-yXAQo-kIikdg5rmwtkeA|Katie A.|12|141|15|32
E98ZCNrti4kwHnJkwFX4yw|Little T.|1|31|14|2
MT-73fkI8lI8Yst-6M_-cA|Rob K.|1|488|575|397
f-web7bQZZaCeY6GdJq43A|Juliana R.|1|1|0|0
s3zoMg9FH7JjeYlWB3qtrQ|michelle c.|3|7|1|5
GuGlmkSwKrZYmqvosLaQrA|Caitlin B.|1|8|4|0
-FYRq0CAvG1hfiIa1F7Lew|Josh F.|3|48|10|9
3OOTLKp74dBk4T--tEnVJg|Bethany S.|3|45|15|20
Z_NBSxxsMiACYkVvg1KvDg|Amanda R.|4|90|30|45
V_O7G1vY6_xFbh0KdoN71g|Ji H.|2|7|4|3
2cOWZeSIZ_Ejs4RC5X3V1A|Chris O.|1|2|2|2
zZnfmKnlXdWEsTT3l3QpDQ|Giselle R.|4|945|518|620
FoqhEZzBaxzCEEGnB0qetA|James R.|2|8|0|2
b1OSo9avnfZf2k4W5ZDGug|Angel C.|1|0|0|0
O9g6yNCA4EOc3t1sERX_3Q|John B.|1|0|0|0
o-8vkA2jc5d96oP9SXAmrA|Art G.|1|0|0|0
FkZAL4x9fB7vV2kOoVhuxA|Jack A.|1|0|0|0
Q2-3y-Ujr_NSU4g1xSChxg|Stacy R.|1|15|2|1
x_Ud-A_0SHJ83-Tt1nHKYw|Lester A.|2|70|43|39
H_26o5oMPxPF18uqq9hMvA|Em G.|1|27|10|10
_GM_5iGic_HhYcMtyUp05A|William D.|1|0|0|0
DyuEUf7rusgsD-piB3vclA|Lori I.|1|5|2|2
joe0L3vf19873nmVgGaitg|Zee R.|1|2|0|0
kEL8CX8CkAIMZIEgS-MrCw|Nan C.|1|0|0|1
jbqc7ASvjSbQ6MSDSduxBA|Cee D.|2|97|18|44
eCK1nU14cJgKL3L-aJ9r-Q|Paul W.|10|25|1|9
balhXuT7Pa2Sqb3cuTkDRA|Kristine Bobbie N.|1|26|8|8
1Py6BfB3PDlYoze3Xx187A|josh s.|2|1|3|2
CxJZ8_w28Rx3BU6i78j8Kg|Josh G.|4|148|159|122
KVkTYoLE5YkF_8RaAPhMCg|Nadia B.|10|258|94|85
7CrDDoZ4emYPhXH8ssyIPw|Dan A.|1|94|25|22
UPKN22d0W7bByvhSxTxCMw|Mark D.|1|15|3|10
tddtZt1e1ywJr-ykYWphRA|Hao T.|1|3|1|3
d7AQxbg7eXehndDVLFSnrQ|Adam M.|1|1|0|1
NvmiZMzqAC1F4o-RJez1-w|K H.|1|0|0|0
K2GXS6XJyXu01FC6_FKmNg|Jeff W.|6|53|51|49
d8kjAy6xnhutFiw_LKsmTw|Lisa K.|1|22|4|2
WRbpY90ProkPWwh8iAEyrQ|Holly S.|1|6|2|2
8bNqIF5320FdAMW0gLtXAg|Maddy S.|2|104|22|65
MbE89ilkgJZqDwfkS9MBWA|Lorriane L.|1|1|0|0
GFfIobQHKmCjzJU_tlTbKw|Katie P.|3|7|1|1
JCRSn8yC7i2wbBO-lrJVfw|Mark P.|1|2|0|1
wpDhuGVjSz-kNO0wFOK8Cg|Marcy L.|8|281|143|160
7WX0xxgB_YqcNrOZ2FFkhA|Kayla H.|1|15|1|5
ooBKO0v4P-hLDn1Yg607Xg|Dennis J.|1|31|4|4
3xZ1FP3UEcTaaOELOjN7ZA|Brian P.|2|11|2|0
jTHt8wMj0SNnuHV79N9fQA|Lauren E.|1|0|0|0
lPPzQiZcZVH3An3jwUTdYw|Chase F.|1|0|2|0
AuvyWVekds6GF9AB5ciRZw|Shawn F.|2|51|13|35
s2jgNp-iJsDewSgPbj2ENg|Nick R.|2|60|34|19
ZhOQ3SwLQfS1majXxdv1jg|Maggie H.|6|11|0|6
7vzZW8BCyr-6-DqXebCVkg|Ashley M.|4|55|15|17
9uKypPjC6acwmFmvCpl5iQ|Cinde V.|1|2|0|0
_Mzk_Vhh1J1yp5y-M-Ho-Q|Cydney F.|1|2|0|0
JwwfbyctdxYXiK5GIKLTPQ|Edwin L.|3|212|121|116
6tvy0OHHKNWSJIQjeRNNRw|Leslie P.|5|53|33|39
RYwcsTU95eVBHG1WVdDRmQ|Skyler C.|1|0|0|0
FgRHfmgeCnLLW6eNC5iV9w|Kimberly H.|1|7|1|5
Vid-BYONqU3xAdjWt8MLsw|Adrian B.|2|10|1|12
EUWwwGzNRoLaC1n0Dku8gQ|TJ M.|1|29|7|6
MoO9lGbvFQesBRnB-HI6EA|Adam S.|1|1|0|0
cGim8IWKuGyZTHOBZTnigQ|Miranda M.|1|1|0|1
Tb9sYnoOr715EByWzHkgng|Peter G.|1|14|4|2
Ay2fd521w-dAJbrHKAx6Cw|Sean L.|1|18|3|5
JruCYDfPzQ6T6wdd-a_VUw|Lauren L.|2|11|2|1
tlyeK4D9wIUy6ch0tADr7g|Terri-Lynn T.|1|12|1|3
wS60fjardYnlmpiCWQ8iaQ|Tyler C.|1|1|0|0
b6FxCrYBC1KPJ6Ih_69AWQ|Brad B.|1|2|0|1
noYmsuT3Xrr1LvV4490Jyg|Julie T.|1|9|0|0
7B-xM_3t9NKebmkEodw3CQ|denis s.|1|27|9|7
eYDEXspm3lObXRg80Gjwtg|Travis E.|5|429|528|358
iJMDvVg6Mgl43is4XxIKsA|Victoria K.|13|914|318|587
Jad-iiRoZThAUUENT36yIQ|mcbealer X.|1|113|23|61
i-yZkA0iJ3hYHAbcwCuv5Q|Brittanny T.|2|33|6|16
JhCnyQzwxEdZIwxTGd3NPw|Nellie H.|1|31|9|6
QwSxQyv5GkfDFXuoLdP9Gw|Ning T.|1|35|8|15
ePN1QfRwMxCwvHRaYEQNiQ|Katie R.|1|5|0|1
4woqfFrUcw7aQkhoS0cWSQ|Jimmy Y.|1|5|2|2
MhjR0EYnC1ZLKsG6tu8lOQ|David S.|1|0|0|0
7oSy8QqH8DFmK64JySgX7Q|Taylor H.|2|14|15|3
GIbxefKhaTybhv6bYsl9ZA|Robyn F.|3|42|30|8
LImUfzJpn4ud5ffLU-jROQ|Jonny P.|1|0|0|0
ZBx4G7WYHtAMJF7BP4FdPQ|Becky M.|10|123|20|49
PvyHA9OjxkHtk2zWJ8-6GQ|Bern D.|1|6|2|1
XhyqIeWybCsXpzSImo59Xg|joanne g.|1|26|9|7
R0T2XfBwqXHEWlofuj7zAg|Bob A.|1|9|6|0
95WICO1PA3DlZo80XBZPeA|Paul H.|1|5|2|0
IWynSSfMU5kPeYEs6G4raw|David N.|1|0|0|0
s3Sm_8WAE4cmyhrPp3PVcw|Scott S.|1|14|7|2
PvV18yldpc2t35Ur2-FRqA|Josh F.|3|235|116|98
0GcWiMFK04P8qVJ9E1jloQ|Sandra N.|1|14|2|4
X2Vztu1xlYOEB3Igo9MMZg|Andy F.|15|136|30|41
6a_3skPllR-9XmaxS1ot_Q|Belle B.|1|6|4|1
-z2L3_8QgJv2qE1e5Y7N4g|Matt L.|8|1836|550|1089
IskGRUlkCoEoN9s_tVxsqg|Gina-Marie M.|1|28|4|12
sWSUzMUVcZcDJs5ZxzCkVw|Phantom G.|1|3|2|0
rj5MD0bCdamXoBmF_5wSwA|Christine C.|1|15|5|6
cRaNde2tx41rDn-9X1KSNg|Ellen G.|1|0|0|0
4L0Bm0BopZMjTkQt2J-Z3w|Ashley P.|2|8|1|3
KNTJ1EIe8ePkgQHW8xGCKw|Shane W.|1|10|2|0
KGb6Oc8vPj_2tdGrzsQsDQ|lily q.|2|19|13|7
1YwqBzvZLmV3XQ5vrcE6DQ|Michael M.|4|9|7|2
NkRGMnrEX77ly1wmCLsuBA|Foodie F.|2|26|6|8
mXqxWSm5g037HonlwSR29Q|Foxy S.|1|12|5|3
RwX5d4vvAGbxDShxGEiIjA|P W.|1|0|0|0
3DqeuxNWduWVSSD44d2zPQ|Neil B.|2|564|136|187
a8elBf5VMtgFCHFQztSAVw|Maddie M.|1|10|1|1
pbQgFiv8Jog1RpDhCEZUbg|Paul M.|5|6|0|1
OGqWZFKpfdmt8Z2mThpfpQ|Brian G.|1|2|1|0
gJktmdKjVdCQgST4AZaKTQ|Warren M.|1|0|0|0
iBnD3MCI6kOIoSZrBq2v_Q|Brian X.|2|4|2|4
zbmI4MhjLsFFyI3GuPfb3g|Stephen T.|1|35|6|7
vlehgFdySB62xExGaaqEow|Ben S.|8|219|63|148
NNgQ8fV5ARQgHw-Ob7l50A|Brad P.|9|2182|2876|1911
uYqpUIjos0puuar__elBkw|Sarah V. M.|12|357|153|197
Iv6Jjz2vuiEc66N47DY24A|cd c.|1|28|5|9
1FlPGsq49ocuKTyWiRZ2Fw|Steven C.|1|65|26|15
1hJJXtCULGN8NT2dQtYbMg|Jonny C.|23|555|504|362
W4c692Zn6e632dBq86_fnQ|K J.|1|2|0|1
o4nAUsN-c9VuQbMBzarGeg|Tawana B.|8|124|32|48
vpggRco6kp195nTP3FIDwQ|Bill H.|1|58|27|24
cEL8uhpZNDUJQ8f5HFs96Q|Jenn H.|2|10|3|5
kxeoHmkoOOlxJOnq-7j8dw|christine s.|1|25|4|5
v3OEUtG_Be5y0oKu9sz3NQ|Ellen F.|2|25|32|11
HWIkv4fFVHl69OTr468VVg|Erick H.|2|124|30|61
hKPiT-3OcRJzP12ppwK9iw|Karen H.|1|1|0|1
YoH6pGryMKVAbHK-9AzyrA|Marc B.|1|2|1|2
GbNOQmSfnWIYSdEGFZeLsw|A T.|1|46|7|5
PnqmcFQQawJn_dBTylrbJA|Alyssa S.|1|84|40|60
GuDx9MgPUIQTA5sW2Ry21A|Willie K.|1|9|3|10
nEfgsjRDRmxx7nNFVZi0jw|Darryl R.|1|38|4|17
bK922XlcdYCkq--gFSGmwQ|Stoo B.|5|6|3|2
SRi_eNdXJUUdJeAQ3F4oNw|Scott P.|1|12|1|3
bTlde--3_9wUWEJAv-LmYA|Atrain C.|1|2|0|2
Fh6-DbRXKI4G0OFiYrz4Ig|Alicia Y.|3|39|23|19
-ryR1I_LLwOqQ4cStlxbvQ|Rebecca R.|1|7|3|3
100WxNXq5TALgS4caIfcqQ|Siobhan M.|1|0|0|1
tPxkzaxXZyMAiS0d_pUJ1g|Vincent T.|1|8|1|3
SoXevfW2FkPsbQQVsumzAg|Robert S.|1|32|10|20
x5CMZDlNRZgwpliJy63SIw|Danielle W.|14|91|23|35
4kfh9P67pFsAAOVmvX3NoQ|Brian M.|3|10|6|5
4Xi2i_i1RzKkoJ41_1JHig|Mariangela S.|1|666|201|447
tBvftlnON3gtg-x_TFoenQ|dice-K S.|2|141|89|58
Yhotyln7QiqpPOfNij2LEw|Julie A.|14|226|50|89
a_t-uT1nqjiM4l9arvdRJw|Eric H.|1|0|0|0
S23r8owxUjR8n0XYBVhWWQ|Gary S.|1|71|31|39
mHCtdnDaIeofTgntIx95cQ|jamie l.|1|0|1|2
